# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 E Px Py r_probe_earth altitude_probe perigee dt_used a_probe P_drag
14080 3283.29550249639 40.9342384890652 0.466323272712534 0.00872139014750653 384481143.150361 14386432.9823992 -37.9014192827586 1021.29115040134 313856367.830901 16887675.2408564 -42.9715907336791 1198.22710688428 -3.77441165071147e+28 379193372.301214 7.5093494e+25 314307096.427774 307928996.427774 307780900 32 0.00305779697038137 0
14400 3434.21386843602 43.7889847142272 0.476916458072492 0.00912227450614928 384468876.938058 14713240.9568067 -38.7624030323628 1021.25856766946 313842460.898533 17271094.9396034 -43.9467199312958 1198.14570690423 -3.77441165071147e+28 346402510.35827 7.5093494e+25 314313893.867619 307935793.867619 307780900 32 0.0030579593426853 0
14720 3588.52199920171 46.773454635639 0.48750930160989 0.00953216320181634 384456335.215384 15040038.387644 -39.6233589996089 1021.22525309088 313828241.940911 17654488.2991437 -44.9217482000113 1198.06248694295 -3.77441165071147e+28 480083985.143938 7.5093494e+25 314320843.087257 307942743.087257 307780900 32 0.00305812519040481 0
15040 3746.21978419541 49.890529595451 0.498101795732193 0.00995105594784871 384443517.991328 15366825.0407237 -40.4842865673974 1021.19120668889 313813710.99069 18037854.7371808 -45.8966733026426 1197.9774476129 -3.77441165071147e+28 902757830.304902 7.5093494e+25 314327944.022168 307949844.022168 307780900 32 0.00305829450216685 0
15360 3907.30711038952 53.1430908430749 0.508693932847097 0.0103789524512899 384430425.275076 15693600.6818662 -41.3451851186475 1021.15642848729 313798868.08124 18421193.6716166 -46.8714930023886 1197.89058953966 -3.77441165071147e+28 771288108.562883 7.5093494e+25 314335196.60644 307957096.60644 307780900 32 0.00305846726636872 0
15680 4071.78386232694 56.5340195331688 0.519285705362536 0.0108158524128859 384417057.076013 16020365.0768996 -42.206054036298 1021.12091851042 313783713.24665 18804504.520555 -47.8462050628385 1197.80191336192 -3.77441165071147e+28 656337802.083297 7.5093494e+25 314342600.772777 307964500.772777 307780900 32 0.00305864347117937 0
16000 4239.64992212114 60.066196723622 0.529877105686686 0.0112617555270857 384403413.40372 16347117.9916595 -43.066892703307 1021.08467678311 313768246.52172 19187786.7023066 -48.8208072479813 1197.71141973147 -3.77441165071147e+28 1296796153.25388 7.5093494e+25 314350156.452495 307972056.452495 307780900 32 0.00305882310454063 0
16320 4410.90516945625 63.74250337354 0.540468126227969 0.0117166614820413 384389494.267975 16673859.1919901 -43.9277005026529 1021.04770333069 313752467.94197 19571039.6353924 -49.7952973222145 1197.61910931317 -3.77441165071147e+28 221507783.508859 7.5093494e+25 314357863.575523 307979763.575523 307780900 32 0.00305900615416861 0
16640 4585.54948158712 67.5658203412293 0.551058759395061 0.0121805699596077 384375299.678756 17000588.4437433 -44.7884768173348 1021.00999817904 313736377.543631 19954262.7385486 -50.7696730503536 1197.52498278489 -3.77441165071147e+28 1063693161.56096 7.5093494e+25 314365722.070412 307987622.070412 307780900 32 0.00305919260755505 0
16960 4763.58273333946 71.5390283821827 0.561648997596896 0.0126534806353434 384360829.646236 17327305.5127795 -45.6492210303723 1020.97156135452 313719975.363653 20337455.43073 -51.7439321976413 1197.42904083758 -3.77441165071147e+28 1592743130.22559 7.5093494e+25 314373731.86433 307995631.86433 307780900 32 0.00305938245196866 0
17280 4945.00479710982 75.6650081470641 0.572238833242668 0.0131353931785104 384346084.180787 17654010.1649679 -46.5099325248066 1020.932392884 313703261.439698 20720617.1311149 -52.7180725297566 1197.33128417513 -3.77441165071147e+28 2161893515.29053 7.5093494e+25 314381892.883066 308003792.883066 307780900 32 0.00305957567445654 0
17600 5129.81554286579 79.946640179694 0.582828258741841 0.0136263072520746 384331063.292976 17980702.166186 -47.3706106837006 1020.8924927949 313686235.810145 21103747.2591089 -53.6920918128243 1197.23171351446 -3.77441165071147e+28 2122958279.70244 7.5093494e+25 314390205.051036 308012105.051036 307780900 32 0.00305977226184561 0
17920 5318.014838146 84.3868049150347 0.593417266504148 0.0141262225127057 384315766.993571 18307381.2823203 -48.2312548901394 1020.8518611151 313668898.514088 21486845.2343489 -54.6659878134241 1197.13032958539 -3.77441165071147e+28 2324067822.2999 7.5093494e+25 314398668.291278 308020568.291278 307780900 32 0.00305997220074407 0
18240 5509.60254806025 88.9883826771751 0.604005848939604 0.0146351386107776 384300195.293534 18634047.2792663 -49.0918645272305 1020.81049787303 313651249.591333 21869910.4767074 -55.6397582986003 1197.02713313072 -3.77441165071147e+28 2297839860.72868 7.5093494e+25 314407282.525459 308029182.525459 307780900 32 0.00306017547754282 0
18560 5704.57853528958 93.7542536773168 0.614593998458504 0.0151530551903686 384284348.204027 18960699.9229288 -49.9524389781044 1020.76840309761 313633289.082403 22252942.406297 -56.6134010358713 1196.9221249061 -3.77441165071147e+28 3729361571.85596 7.5093494e+25 314416047.673877 308037947.673877 307780900 32 0.00306038207841699 0
18880 5902.94266008639 98.6872980117589 0.62518170747143 0.0156799718892616 384268225.736407 19287338.9792217 -50.8129776259153 1020.72557681829 313615017.028535 22635940.4434738 -57.5869137932386 1196.81530568008 -3.77441165071147e+28 3260680622.41232 7.5093494e+25 314424963.655461 308046863.655461 307780900 32 0.00306059198932741 0
19200 6104.69478027449 103.790395659884 0.635768968389258 0.0162158883389443 384251827.902231 19613964.2140686 -51.6734798538406 1020.68201906501 313596433.471678 23018904.0088421 -58.560294339197 1196.70667623408 -3.77441165071147e+28 2982465443.54257 7.5093494e+25 314434030.387774 308055930.387774 307780900 32 0.00306080519602219 0
19520 6309.83475124923 109.066426482144 0.646355773623162 0.0167608041646094 384235154.713251 19940575.3934027 -52.5339450450824 1020.63772986824 313577538.454498 23401832.5232582 -59.5335404427441 1196.59623736232 -3.77441165071147e+28 3253281687.49329 7.5093494e+25 314443247.787017 308065147.787017 307780900 32 0.00306102168403821 0
19840 6518.36242597758 114.518270218044 0.656942115584618 0.0173147189851547 384218206.181418 20267172.2831669 -53.3943725828672 1020.59270925896 313558332.020373 23784725.4078346 -60.5066498733895 1196.48398987181 -3.77441165071147e+28 3675430346.61921 7.5093494e+25 314452615.76803 308074515.76803 307780900 32 0.00306124143870275 0
20160 6730.27765499824 120.14880648413 0.66752798668541 0.0178776324131837 384200982.31888 20593754.6493144 -54.2547618504466 1020.54695726865 313538814.213395 24167582.0839442 -61.4796204011652 1196.36993458237 -3.77441165071147e+28 3164279309.25079 7.5093494e+25 314462134.244291 308084034.244291 307780900 32 0.00306146444513504 0
20480 6945.58028642173 125.960914771975 0.678113379337635 0.0184495440550055 384183483.137982 20920322.2578083 -55.1151122310976 1020.5004739293 313518985.078371 24550401.9732242 -62.4524497966349 1196.25407232652 -3.77441165071147e+28 2593855918.88284 7.5093494e+25 314471803.127926 308093703.127926 307780900 32 0.00306169068824791 0
20800 7164.27016593047 131.957474446162 0.688698285953708 0.019030453510635 384165708.651266 21246874.8746221 -55.9754231081228 1020.45325927344 313498844.660817 24933184.4975802 -63.4251358309042 1196.13640394952 -3.77441165071147e+28 2374034508.63422 7.5093494e+25 314481622.329703 308103522.329703 307780900 32 0.00306192015274935 0
21120 7386.34713677894 138.141364742274 0.699282698946366 0.0196203603737935 384147658.871472 21573412.2657397 -56.8356938648515 1020.40531333407 313478393.006968 25315929.0791904 -64.3976762756302 1196.01693030932 -3.77441165071147e+28 2771220199.88989 7.5093494e+25 314491591.759042 308113491.759042 307780900 32 0.00306215282314425 0
21440 7611.81103979371 144.515464764874 0.709866610728676 0.0202192642319084 384129333.811538 21899934.1971559 -57.6959238846394 1020.35663614474 313457630.163768 25698635.1405096 -65.3700689030317 1195.89565227653 -3.77441165071147e+28 3706947214.98836 7.5093494e+25 314501711.324011 308123611.324011 307780900 32 0.00306238868373599 0
21760 7840.66171337362 151.0826534855 0.720450013714035 0.0208271646661141 384110733.484597 22226440.434876 -58.5561125508691 1020.30722773948 313436556.178875 26081302.104273 -66.3423114858991 1195.77257073437 -3.77441165071146e+28 3467949939.86368 7.5093494e+25 314511980.931332 308133880.931332 307780900 32 0.00306262771862818 0
22080 8072.89899348982 157.845809740643 0.73103290031618 0.0214440612512517 384091857.903982 22552930.7449165 -59.4162592469511 1020.25708815286 313415171.100659 26463929.3935007 -67.3144017976043 1195.64768657869 -3.77441165071146e+28 2696230550.41414 7.5093494e+25 314522400.486384 308144300.486384 307780900 32 0.00306286991172635 0
22400 8308.52271368593 164.807812229735 0.741615262949193 0.0220699535558694 384072707.083222 22879404.8933049 -60.2763633563234 1020.20621741993 313393474.978204 26846516.4315015 -68.2863376121114 1195.5210007179 -3.77441165071146e+28 1562444469.37193 7.5093494e+25 314532969.893203 308154869.893203 307780900 32 0.00306311524673965 0
22720 8547.53270507813 171.97153951314 0.7521970940275 0.022704841142223 384053281.036043 23205862.6460801 -61.1364242624526 1020.15461557628 313371467.861305 27229062.6418765 -69.2581167039864 1195.39251407294 -3.77441165071147e+28 3263453358.80849 7.5093494e+25 314543689.054487 308165589.054487 307780900 32 0.00306336370718261 0
23040 8789.92879635527 179.339870010135 0.762778385965883 0.0233487235662757 384033579.776368 23532303.7692924 -61.9964413488336 1020.102282658 313349149.800468 27611567.448524 -70.2297368484073 1195.26222757727 -3.77441165071147e+28 4216388721.00425 7.5093494e+25 314554557.871596 308176457.871596 307780900 32 0.00306361527637693 0
23360 9035.71081377899 186.915681996898 0.773359131179482 0.0240016003776989 384013603.318319 23858728.0290038 -62.856413998991 1020.04921870169 313326520.846914 27994030.2756427 -71.2011958211752 1195.13014217685 -3.77441165071146e+28 5013255954.77169 7.5093494e+25 314565576.24456 308187476.24456 307780900 32 0.00306386993745317 0
23680 9284.87858118382 194.701853604498 0.783939322083798 0.024663471119872 383993351.676214 24185135.1912881 -63.7163415964783 1019.99542374447 313303581.052571 28376450.5477362 -72.1724913987238 1194.99625883005 -3.77441165071146e+28 4939536104.41623 7.5093494e+25 314576744.072074 308198644.072074 307780900 32 0.00306412767335266 0
24000 9537.43191997732 202.701262816875 0.794518951094704 0.0253343353298829 383972824.864569 24511525.0222309 -64.5762235248795 1019.94089782394 313280330.470084 28758827.6896165 -73.1436213581304 1194.8605785077 -3.77441165071146e+28 4801799105.83152 7.5093494e+25 314588061.251506 308209961.251506 307780900 32 0.00306438846682919 0
24320 9793.3706491402 210.916787468833 0.805098010628445 0.0260141925385284 383952022.898096 24837897.28793 -65.4360591678085 1019.88564097826 313256769.152805 29141161.1264086 -74.1145834771263 1194.723102193 -3.77441165071146e+28 5800414535.64251 7.5093494e+25 314599527.678899 308221427.678899 307780900 32 0.00306465230045092 0
24640 10052.6945852264 219.351305244024 0.815676493101642 0.0267030422703141 383930945.791704 25164251.7544957 -66.2958479089103 1019.82965324607 313232897.154799 29523450.2835537 -75.0853755341072 1194.58383088148 -3.77441165071146e+28 3437355317.93854 7.5093494e+25 314611143.248973 308233043.248973 307780900 32 0.00306491915660217 0
24960 10315.4035423633 228.007693672934 0.826254390931302 0.0274008840434551 383909593.560502 25490588.1880505 -67.1555891318607 1019.77293466653 313208714.53084 29905694.5868139 -76.0559953081438 1194.44276558102 -3.77441165071146e+28 3066073171.86758 7.5093494e+25 314622907.855129 308244807.855129 307780900 32 0.00306518901748531 0
25280 10581.4973322516 236.888830130874 0.83683169653482 0.0281077173698759 383887966.219794 25816906.3547295 -68.0152822203675 1019.7154852793 313184221.336415 30287893.4622755 -77.0264405789928 1194.29990731178 -3.77441165071147e+28 3446305155.55365 7.5093494e+25 314634821.389449 308256721.389449 307780900 32 0.00306546186512262 0
25600 10850.975764166 245.997591835961 0.847408402329985 0.028823541755211 383866063.785082 26143206.0206807 -68.8749265581701 1019.65730512457 313159417.62772 30670046.3363535 -77.9967091271075 1194.15525710618 -3.77441165071147e+28 3241070739.91889 7.5093494e+25 314646883.742703 308268783.742703 307780900 32 0.00306573768135815 0
25920 11123.8386449545 255.336855847112 0.857984500734983 0.029548356698805 383843886.272063 26469486.952065 -69.7345215290406 1019.59839424302 313134303.461661 31052152.635795 -78.9667987336484 1194.00881600885 -3.77441165071147e+28 2081222483.96322 7.5093494e+25 314659094.804348 308280994.804348 307780900 32 0.00306601644785967 0
26240 11400.0857790394 264.909499062026 0.868559984168404 0.0302821616937131 383821433.696634 26795748.9150564 -70.5940665167836 1019.53875267587 313108878.895854 31434211.7876834 -79.9367071804944 1193.86058507661 -3.77441165071147e+28 4289375992.31309 7.5093494e+25 314671454.462533 308293354.462533 307780900 32 0.00306629814612052 0
26560 11679.7169684167 274.718398215173 0.879134845049249 0.031024956226701 383798706.074889 27121991.6758422 -71.4535609052372 1019.47838046483 313083143.988626 31816223.2194422 -80.9064322502536 1193.71056537844 -3.77441165071147e+28 3001158223.22999 7.5093494e+25 314683962.604103 308305862.604103 307780900 32 0.00306658275746161 0
26880 11962.7320126567 284.766429875783 0.88970907579693 0.0317767397782459 383775703.423118 27448215.0006231 -72.313004078273 1019.41727765211 313057098.799011 32198186.3588391 -81.8759717262742 1193.55875799543 -3.77441165071147e+28 3157348573.97695 7.5093494e+25 314696619.1146 308318519.1146 307780900 32 0.00306687026303331 0
27200 12249.130708904 295.056470445832 0.900282668831279 0.0325375118225359 383752425.757808 27774418.6556133 -73.1723954197965 1019.35544428047 313030743.386754 32580100.6339895 -82.8453233926558 1193.40516402076 -3.77441165071147e+28 5447702076.2805 7.5093494e+25 314709423.878267 308331323.878267 307780900 32 0.00306716064381743 0
27520 12538.9128518775 305.59139615803 0.91085561657255 0.0333072718274711 383728873.095644 28100602.4070409 -74.031734313748 1019.29288039313 313004077.812309 32961965.4733605 -83.8144850342606 1193.24978455964 -3.77441165071147e+28 4991449606.88144 7.5093494e+25 314722376.778049 308344276.778049 307780900 32 0.00306745388062917 0
