# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 E Px Py r_probe_earth altitude_probe perigee dt_used a_probe P_drag
81920 110722.011559332 8044.19417237687 2.69258247922206 0.294136945339044 375748832.191947 83068430.9495838 -218.845387888919 998.093391978922 304038200.648835 96701183.1542704 -244.007790277118 1142.18423581866 -3.77441165071146e+28 24751558210.3872 7.5093494e+25 318938043.188279 312559943.188279 307780900 256 0.00313946303689863 0
84480 117720.980673918 8820.86607045653 2.77534122792722 0.312731824936278 375179976.03897 85621625.2833844 -225.571781825351 996.582053451836 303404283.363039 99620679.3434713 -251.234186328616 1138.65671474016 -3.77441165071147e+28 21538781534.3679 7.5093494e+25 319226034.763824 312847934.763824 307780900 256 0.00314291176669602 0
87040 124931.649946694 9645.86126878438 2.85797259443915 0.331889382675675 374593913.503795 88170892.037819 -232.287822502151 995.024982057799 302751912.24205 102531026.987643 -258.424691584235 1135.03714787799 -3.77441165071146e+28 18788555802.1522 7.5093494e+25 319521083.764989 313142983.764989 307780900 256 0.00314627850595748 0
89600 132353.688417308 10520.6191298795 2.94047278128747 0.351608760030674 373990671.485932 90716114.2256266 -238.99320127181 993.422247575389 302081180.369291 105431992.089586 -265.578368624031 1131.32681847167 -3.77441165071146e+28 21616501788.5332 7.5093494e+25 319823045.731467 313444945.731467 307780900 256 0.00314955437752003 0
92160 139986.755411007 11446.5767861122 3.0228379965946 0.371889073229707 373370277.674449 93257175.0408065 -245.687609941382 991.773921835026 301392183.209257 108323343.951772 -272.694294729487 1127.5270208938 -3.77441165071146e+28 20356413317.2694 7.5093494e+25 320131774.401161 313753674.401161 307780900 256 0.00315273103419661 0
94720 147830.500553164 12425.1690751201 3.10506445423833 0.39272941328994 372732760.54679 95793957.8638674 -252.370740785706 990.080078716231 300685018.569309 111204855.202882 -279.771562330948 1123.63905911754 -3.77441165071146e+28 24249718503.5447 7.5093494e+25 320447121.861154 314069021.861154 307780900 256 0.00315580066831882 0
97280 155884.56378422 13457.8284753109 3.18714837401425 0.414128846051998 372078149.367566 98326346.2670693 -259.042286560598 988.3407941448 299959786.560336 114076301.82046 -286.809279433967 1119.66424522616 -3.77441165071146e+28 28742776070.9735 7.5093494e+25 320768938.695594 314390838.695594 307780900 256 0.00315875601788558 0
99840 164148.57537504 14545.9850414565 3.26908598179804 0.43608641221566 371406474.187301 100854224.019658 -265.701940516051 986.556146089907 299216589.556364 116937463.149816 -293.806570022944 1115.60389796699 -3.77441165071146e+28 28670955778.4157 7.5093494e+25 321097074.130252 314718974.130252 307780900 256 0.00316159036952791 0
102400 172622.155942684 15691.0663403791 3.35087350970753 0.458601127376529 370717765.841152 103377475.093094 -272.349396409398 984.72621456112 298455532.15316 119788121.919288 -300.762574440585 1111.45934135101 -3.77441165071146e+28 30084862700.5997 7.5093494e+25 321431376.173566 315053276.173566 307780900 256 0.00316429755850911 0
104960 181304.916466601 16894.4973867321 3.43250719626463 0.481671982063686 370012055.947596 105895983.666269 -278.98434851848 982.851081605342 297676721.125892 122628064.251968 -307.676449741888 1107.23190329969 -3.77441165071146e+28 37942751390.5463 7.5093494e+25 321771691.753961 315393591.753961 307780900 256 0.00316687196598671 0
107520 190196.458305222 18157.7005788795 3.51398328655705 0.505297941778303 369289376.907076 108409634.13072 -285.606491654786 980.930831303674 296880265.385927 125457079.674036 -314.547370021475 1102.92291434014 -3.77441165071146e+28 40493407657.7887 7.5093494e+25 322117866.85333 315739766.85333 307780900 256 0.00316930851376537 0
110080 199296.37321298 19482.0956348745 3.59529803239984 0.529477947033244 368549761.900624 110918311.095833 -292.215521176583 978.965549768193 296066275.936812 128274961.119812 -321.374526713299 1098.53370634917 -3.77441165071146e+28 34559529007.6551 7.5093494e+25 322469746.636499 316091646.636499 307780900 256 0.0031716026567709 0
112640 208604.243357739 20869.0995285416 3.67644769249671 0.554210913393635 367793244.888436 113421899.394036 -298.811133002032 976.955325138659 295234865.829539 131081504.933657 -328.157128861861 1094.06561134703 -3.77441165071146e+28 34526769697.4245 7.5093494e+25 322827175.576599 316449075.576599 307780900 256 0.003173750373473 0
115200 218119.641338631 22320.1264256629 3.75742853260117 0.579495731518404 367019860.608432 115920284.085985 -305.393023622278 974.900247579135 294386150.117144 133876510.868846 -334.894403364283 1089.51996034116 -3.77441165071146e+28 31506695899.9048 7.5093494e+25 323189997.576229 316811897.576229 307780900 256 0.00317574815448079 0
117760 227842.130204316 23836.5876202728 3.8382368256775 0.605331267202802 366229644.574763 118413350.465748 -311.960890114539 972.800409274533 293520245.808724 136659782.083555 -341.5855951827 1084.89808221988 -3.77441165071146e+28 41332203124.9603 7.5093494e+25 323558056.084363 317179956.084363 307780900 256 0.00317759298952873 0
120320 237771.263471642 25419.8914710623 3.91886885206145 0.63171636142189 365422633.076301 120900984.065964 -318.514430155164 970.655904427079 292637271.82295 139431125.134068 -348.229967526594 1080.20130269609 -3.77441165071146e+28 45354584591.7246 7.5093494e+25 323931194.208922 317553094.208922 307780900 256 0.00317928235306341 0
122880 247906.585144722 27071.4433378961 3.99932089962074 0.658649830375002 364598863.175085 123383070.663011 -325.053342032677 968.466829252698 291737348.94116 142190349.965349 -354.826802004867 1075.43094330082 -3.77441165071146e+28 43713764284.2029 7.5093494e+25 324309254.825001 317931154.825001 307780900 256 0.00318081418863234 0
125440 258247.629734424 28792.6455184445 4.07958926391538 0.686130465531183 363758372.704738 125859496.282154 -331.577324660813 966.233281977323 290820599.760083 144937269.899104 -361.37539874754 1070.5883204259 -3.77441165071146e+28 46762286679.7299 7.5093494e+25 324692080.678716 318313980.678716 307780900 256 0.00318218689226657 0
128000 268793.922278267 30584.8971849333 4.1596702483577 0.714157033675593 362901200.268849 128330147.202684 -338.086077591521 963.955362833123 289887148.644311 147671701.61945 -367.875076497149 1065.67474441555 -3.77441165071146e+28 49876885464.0878 7.5093494e+25 325079514.486679 318701414.486679 307780900 256 0.00318339929503787 0
130560 279544.978360725 32449.5943210132 4.23956016437225 0.742728276956889 362027385.239324 130794909.963048 -344.579301027955 961.633174054649 288937121.678562 150393465.156321 -374.325172669998 1060.69151870591 -3.77441165071146e+28 55609007039.8268 7.5093494e+25 325471399.031111 319093299.031111 307780900 256 0.00318445064496036 0
133120 290500.304133946 34388.1296587524 4.31925533155533 0.771842912935572 361136967.7547 133253671.365978 -351.056695837451 959.26681987491 287970646.619828 153102383.866733 -380.725043387573 1055.63993901191 -3.77441165071146e+28 50850874261.2304 7.5093494e+25 325867577.250613 319489477.250613 307780900 256 0.00318534058839474 0
135680 301659.396338875 36401.8926157536 4.3987520778344 0.801499634633311 360229988.718433 135706318.48359 -357.517963564476 956.856406521359 286987852.849484 155798284.414025 -387.074063478502 1050.52129256043 -3.77441165071146e+28 51987357583.9303 7.5093494e+25 326267892.326639 319889792.326639 307780900 256 0.00318606915110166 0
138240 313021.742326784 38492.2692323987 4.4780467396272 0.831697110583232 359306489.79714 138152738.662495 -363.962806443562 954.402042211807 285988871.325422 158480996.745199 -393.371626451583 1045.33685736879 -3.77441165071146e+28 65698980326.9806 7.5093494e+25 326672187.765717 320294087.765717 307780900 256 0.00318663671907878 0
140800 324586.820081211 40660.6421092238 4.5571356620006 0.862433984881185 358366513.418825 140592819.528883 -370.390927412218 951.903837150259 284973834.534299 161150354.066466 -399.61714444045 1040.0879015676 -3.77441165071147e+28 71134272730.2857 7.5093494e+25 327080307.477476 320702207.477476 307780900 256 0.00318704401930491 0
143360 336354.098240307 42908.3903444261 4.63601519882922 0.893708877237968 357410102.771056 143026448.993605 -376.802030123822 949.361903522665 283942876.443954 163806192.817115 -405.810048120563 1034.77568276664 -3.77441165071147e+28 67583981851.0277 7.5093494e+25 327492095.848546 321113995.848546 307780900 256 0.00318729210050257 0
145920 348323.036119583 45236.8894715064 4.7146817129538 0.925520383032536 356437301.799119 145453515.257239 -383.195818960492 946.776355492599 282896132.456081 166448352.641814 -411.949786599267 1029.40144746282 -3.77441165071146e+28 72439485352.1616 7.5093494e+25 327907397.81241 321529297.81241 307780900 256 0.00318738231401964 0
148480 360493.083735069 47647.5113970485 4.79313157633929 0.957867073366163 355448155.204134 147873906.815151 -389.571999045935 944.147309196855 281833739.359203 169076676.361446 -418.035827279725 1023.96643048875 -3.77441165071147e+28 75859477829.5359 7.5093494e+25 328326058.915282 321947958.915282 307780900 256 0.00318731629491997 0
151040 372863.681826872 50141.6243386385 4.87136117023265 0.990747495117587 354442708.441144 150287512.462535 -395.930276258275 941.474882740964 280755835.282048 171691009.942584 -424.067655699587 1018.47185450088 -3.77441165071147e+28 78155146756.8941 7.5093494e+25 328747925.378111 322369825.378111 307780900 256 0.00318709594336235 0
153600 385434.26188314 52720.5927629274 4.94936688532041 1.02416017099911 353421007.717162 152694221.299451 -402.270357242857 938.759196194637 279662559.647347 174291202.46571 -430.044775345312 1012.91892950579 -3.77441165071146e+28 84984936239.6637 7.5093494e+25 329172844.154795 322794744.154795 307780900 256 0.00318672340633763 0
156160 398204.246164429 55385.7773238371 5.02714512188596 1.05810359961367 352383099.989195 155093922.73585 -408.591949425029 936.000371587125 278554053.126152 176877106.092256 -435.966707443085 1007.30885242339 -3.77441165071146e+28 88767701932.4307 7.5093494e+25 329600662.98671 323222562.98671 307780900 256 0.00318620105982464 0
158720 411173.047728473 58138.5348009149 5.1046922899665 1.0925762555129 351329032.962227 157486506.496576 -414.894761022903 933.1985329025 277430457.592716 179448576.030592 -441.832990727296 1001.64280668569 -3.77441165071146e+28 89273265572.4718 7.5093494e+25 330031230.453647 323653130.453647 307780900 256 0.00318553149141666 0
161280 424340.070455353 60980.2180378375 5.18200480950973 1.12757658925609 350258855.087179 159871862.626373 -421.178501060087 930.353806074862 276291916.079988 182005470.501011 -447.643181187605 995.921961869918 -3.77441165071146e+28 98065692509.6856 7.5093494e+25 330464396.021275 324086296.021275 307780900 256 0.00318471748346224 0
163840 437704.709073066 63912.175881067 5.25907911053028 1.16310302747022 349172615.558823 162249881.494866 -427.442879378401 927.466318983462 275138572.735785 184547650.69983 -453.396851795568 990.147473364537 -3.77441165071146e+28 98627055694.7497 7.5093494e+25 330900010.085224 324521910.085224 307780900 256 0.00318376199675671 0
166400 451266.349183503 66935.7531186623 5.33591163326577 1.19915397291085 348070364.313678 164620453.801534 -433.687606650558 924.536201447752 273970572.779691 187074980.762675 -459.093592211886 984.320482067042 -3.77441165071147e+28 100465388050.939 7.5093494e+25 331337924.011909 324959824.011909 307780900 256 0.00318266815481354 0
168960 465024.36728881 70052.2904192467 5.41249882833261 1.23572780452402 346952152.027862 166983470.580675 -439.912394392834 921.56358522235 272788062.460727 189587327.727026 -464.733008475263 978.442114112134 -3.77441165071147e+28 103232929951.792 7.5093494e+25 331777990.176194 325399890.176194 307780900 256 0.00318143922873876 0
171520 478978.130818166 73263.1242711365 5.48883715688151 1.27282287750917 345818030.114919 169338823.206347 -446.116954977697 918.548603991934 271591189.015839 192084561.494111 -470.314722673913 972.513480629062 -3.77441165071147e+28 107347358009.702 7.50934940000001e+25 332220061.996015 325841961.996015 307780900 256 0.00318007862272532 0
172800 486028.216964267 74904.3188984232 5.52691189323997 1.29156535903851 345245019.316104 170513591.610145 -449.211560439716 917.025268802783 270987412.392834 193327471.046357 -473.083827705526 969.530657385906 -3.77441165071147e+28 100295870400.77 7.5093494e+25 332441804.512929 326063704.512929 307780900 256 0.00317935003651558 0
