# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 E Px Py r_probe_earth altitude_probe perigee dt_used a_probe P_drag
122880 247906.585144721 27071.4433379362 3.99932089962084 0.658649830375001 364598863.175085 123383070.663008 -325.053342032686 968.466829252697 291737348.941165 142190349.965323 -354.826802004792 1075.43094330077 -3.77441165071147e+28 -3677934351.32212 7.50934939999999e+25 324309254.824995 317931154.824995 307780900 512 0.00318081418863209 0
128000 268793.922278266 30584.897184975 4.1596702483578 0.714157033675593 362901200.268849 128330147.20268 -338.086077591529 963.955362833122 289887148.644317 147671701.619424 -367.875076497076 1065.6747444155 -3.77441165071147e+28 -9216880975.79319 7.5093494e+25 325079514.486672 318701414.486672 307780900 512 0.00318339929503762 0
133120 290500.304133945 34388.1296587957 4.31925533155543 0.771842912935572 361136967.7547 133253671.365974 -351.05669583746 959.266819874909 287970646.619834 153102383.866706 -380.725043387501 1055.63993901186 -3.77441165071147e+28 -24358210687.3709 7.5093494e+25 325867577.250606 319489477.250606 307780900 512 0.0031853405883945 0
138240 313021.742326783 38492.2692324436 4.47804673962731 0.831697110583232 359306489.79714 138152738.662491 -363.962806443572 954.402042211806 285988871.325428 158480996.745172 -393.371626451513 1045.33685736874 -3.77441165071147e+28 -29802107017.9766 7.5093494e+25 326672187.76571 320294087.76571 307780900 512 0.00318663671907853 0
143360 336354.098240306 42908.3903444726 4.63601519882933 0.893708877237969 357410102.771056 143026448.993601 -376.802030123832 949.361903522664 283942876.443962 163806192.817087 -405.810048120494 1034.77568276659 -3.77441165071147e+28 -26970838227.0142 7.5093494e+25 327492095.848538 321113995.848538 307780900 512 0.00318729210050233 0
148480 360493.083735068 47647.5113970965 4.7931315763394 0.957867073366164 355448155.204135 147873906.815147 -389.571999045946 944.147309196854 281833739.359211 169076676.361418 -418.035827279657 1023.9664304887 -3.77441165071147e+28 -39223911461.5907 7.5093494e+25 328326058.915273 321947958.915273 307780900 512 0.00318731629491974 0
153600 385434.261883138 52720.592762977 4.94936688532053 1.02416017099911 353421007.717162 152694221.299447 -402.270357242868 938.759196194636 279662559.647354 174291202.465681 -430.044775345246 1012.91892950574 -3.77441165071147e+28 -37623836968.1832 7.5093494e+25 329172844.154787 322794744.154787 307780900 512 0.0031867234063374 0
158720 411173.047728472 58138.5348009661 5.10469228996662 1.0925762555129 351329032.962227 157486506.496572 -414.894761022915 933.198532902499 277430457.592725 179448576.030564 -441.832990727232 1001.64280668565 -3.77441165071147e+28 -40979174960.4598 7.5093494e+25 330031230.453639 323653130.453639 307780900 512 0.00318553149141643 0
163840 437704.709073065 63912.1758811198 5.25907911053041 1.16310302747023 349172615.558823 162249881.494862 -427.442879378413 927.466318983461 275138572.735793 184547650.699801 -453.396851795505 990.147473364491 -3.77441165071147e+28 -47504136530.1735 7.50934939999999e+25 330900010.085215 324521910.085215 307780900 512 0.00318376199675649 0
168960 465024.367288808 70052.2904193011 5.41249882833274 1.23572780452403 346952152.027862 166983470.580671 -439.912394392847 921.563585222348 272788062.460736 189587327.726997 -464.733008475201 978.442114112088 -3.77441165071147e+28 -54600330077.4875 7.50934939999999e+25 331777990.176184 325399890.176184 307780900 512 0.00318143922873855 0
173056 487444.080202287 75235.4413200697 5.53451922991853 1.29532942405298 345129942.009499 170748310.928597 -449.829862964922 916.719336384931 270866232.2549 193575594.357426 -473.635902881185 968.932629622801 -3.77441165071147e+28 -64814274339.6893 7.50934939999999e+25 332486207.225924 326108107.225924 307780900 512 0.00317920051392515 0
