# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 E Px Py r_probe_earth altitude_probe perigee dt_used a_probe P_drag
2160 77.2789479911277 0.147798052858812 0.0715543867513611 0.000205274855389993 384741718.988562 2207507.9873978 -5.8157355047039 1021.983315848 314151875.170554 2591969.92334673 -6.59700675106659 1199.95822734169 -3.77441165071147e+28 -99008892.9139296 7.5093494e+25 314162490.481989 307784390.481989 307780900 8 0.00305430811558383 0
2240 83.1093042330882 0.164835770277871 0.074204518753543 0.00022076194017227 384741245.113915 2289266.60262096 -6.03113063946758 1021.98205710213 314151337.637024 2687966.4562389 -6.84133132889232 1199.95507586497 -3.77441165071147e+28 -106736126.633511 7.5093494e+25 314162753.814204 307784653.814204 307780900 8 0.00305431452931507 0
2320 89.1516709030545 0.183134980890977 0.0768546474317227 0.000236812185126282 384740754.007667 2371025.11531356 -6.24652550406587 1021.98075258422 314150780.557567 2783962.73242952 -7.08565492430668 1199.95180980325 -3.77441165071147e+28 -193268409.682136 7.5093494e+25 314163026.720648 307784926.720648 307780900 8 0.00305432117600291 0
2400 95.4060477303581 0.20274073748397 0.0795047726671871 0.0002534255895505 384740245.669842 2452783.52181384 -6.46192008885014 1021.97940229431 314150203.932263 2879958.74275186 -7.32997750222568 1199.94842915805 -3.77441165071147e+28 -192647293.493544 7.5093494e+25 314163309.201162 307785209.201162 307780900 8 0.00305432805561842 0
2480 101.872434434833 0.223698092785587 0.0821548943412233 0.000270602152718781 384739720.100461 2534541.81846006 -6.67731438417172 1021.97800623248 314149607.761195 2975954.47803929 -7.57429902756557 1199.94493393092 -3.77441165071147e+28 -317541196.177453 7.5093494e+25 314163601.255582 307785501.255582 307780900 8 0.00305433516813168 0
2560 108.550830726817 0.246052099465485 0.0848050123351187 0.000288341873880365 384739177.299548 2616300.00159046 -6.89270838038201 1021.97656439878 314148992.044448 3071949.92912533 -7.8186194652428 1199.9413241235 -3.77441165071147e+28 -156308799.030949 7.5093494e+25 314163902.883736 307785802.883736 307780900 8 0.00305434251351175 0
2640 115.441236307149 0.269847810132279 0.0874551265301605 0.000306644752259879 384738617.267128 2698058.06754328 -7.10810206783237 1021.97507679328 314148356.782111 3167945.08684362 -8.0629387801741 1199.93759973746 -3.77441165071147e+28 -138304985.004324 7.5093494e+25 314164214.085449 307786114.085449 307780900 8 0.00305435009172667 0
2720 122.543650867174 0.295130277331566 0.0901052368076366 0.000325510787057334 384738040.003226 2779816.0126568 -7.3234954368742 1021.97354341603 314147701.974274 3263939.94202794 -8.30725693727641 1199.93376077453 -3.77441165071147e+28 67491006.0204617 7.5093494e+25 314164534.860538 307786434.860538 307780900 8 0.00305435790274349 0
2800 129.858074088737 0.321944553543963 0.0927553430488346 0.000344939977448128 384737445.507867 2861573.83326927 -7.53888847785892 1021.97196426711 314147027.621032 3359934.48551221 -8.55157390146696 1199.92980723649 -3.77441165071147e+28 152430324.50824 7.5093494e+25 314164865.208817 307786765.208817 307780900 8 0.00305436594652821 0
2880 137.384505644188 0.350335691183132 0.0954054451350423 0.000364932322583043 384736833.781079 2943331.52571896 -7.75428118113794 1021.97033934659 314146333.722483 3455928.7081305 -8.79588963766323 1199.92573912517 -3.77441165071146e+28 171131114.759253 7.5093494e+25 314165205.130092 307787105.130092 307780900 8 0.00305437422304586 0
2960 145.122945196378 0.380348742593813 0.098055542947548 0.000385487821588247 384736204.822888 3025089.08634415 -7.96967353706271 1021.96866865454 314145620.278724 3551922.600717 -9.04020411078297 1199.92155644247 -3.77441165071146e+28 140673509.164844 7.5093494e+25 314165554.624166 307787454.624166 307780900 8 0.00305438273226044 0
3040 153.073392398664 0.412028760049856 0.10070563636764 0.000406606473565293 384735558.633322 3106846.51148312 -8.18506553598466 1021.96695219102 314144887.289859 3647916.1541061 -9.2845172857442 1199.91725919032 -3.77441165071147e+28 105860313.951766 7.5093494e+25 314165913.690833 307787813.690833 307780900 8 0.00305439147413492 0
3120 161.235846894904 0.445420795752249 0.103355725276606 0.000428288277591119 384734895.212412 3188603.79747415 -8.40045716825528 1021.96518995613 314144134.755994 3743909.35913232 -9.52882912746524 1199.91284737072 -3.77441165071146e+28 75804501.6935684 7.5093494e+25 314166282.329885 307788182.329885 307780900 8 0.0030544004486313 0
3200 169.610308319459 0.480569901827153 0.106005809555736 0.00045053323271805 384734214.560185 3270360.94065553 -8.61584842422604 1021.96338194992 314143362.677236 3839902.20663034 -9.77313960086471 1199.90832098571 -3.77441165071147e+28 154450582.799208 7.5093494e+25 314166660.541106 307788560.541106 307780900 8 0.00305440965571054 0
3280 178.196776297194 0.517521130323927 0.108655889086318 0.000473341337973794 384733516.676674 3352117.93736557 -8.83123929424842 1021.96152817248 314142571.053695 3935894.68743501 -10.0174486708615 1199.9036800374 -3.77441165071147e+28 149010491.047213 7.5093494e+25 314167048.324275 307788948.324275 307780900 8 0.0030544190953326 0
3360 186.995250443476 0.556319533213166 0.111305963749641 0.000496712592361449 384732801.561909 3433874.78394256 -9.04662976867396 1021.9596286239 314141759.885487 4031886.79238136 -10.2617563023749 1199.89892452794 -3.77441165071147e+28 235507688.818605 7.5093494e+25 314167445.679167 307789345.679167 307780900 8 0.00305442876745642 0
3440 196.005730364177 0.597010162384725 0.113956033426995 0.000520646994859493 384732069.215922 3515631.47672483 -9.26201983785418 1021.95768330425 314140929.172726 4127878.51230458 -10.5060624603243 1199.89405445954 -3.77441165071147e+28 220579663.096891 7.5093494e+25 314167852.605548 307789752.605548 307780900 8 0.00305443867203996 0
3520 205.228215655671 0.639638069645754 0.116606097999668 0.000545144544421793 384731319.638746 3597388.01205068 -9.47740949214062 1021.95569221363 314140078.915533 4223869.83804004 -10.7503671096298 1199.88906983445 -3.77441165071147e+28 82045193.9794589 7.5093494e+25 314168269.103182 307790169.103182 307780900 8 0.00305444880904013 0
3600 214.662705904834 0.684248306718727 0.119256157348951 0.000570205239977602 384730552.830414 3679144.38625845 -9.69279872188485 1021.95365535211 314139209.11403 4319860.76042331 -10.9946702152114 1199.88397065499 -3.77441165071147e+28 92033013.1434113 7.5093494e+25 314168695.171824 307790595.171824 307780900 8 0.00305445917841287 0
3680 224.309200689047 0.730885925239476 0.121906211356133 0.000595829080431557 384729768.790962 3760900.59568646 -9.90818751743844 1021.95157271978 314138319.768341 4415851.27029012 -11.2389717419897 1199.87875692353 -3.77441165071147e+28 298592674.402503 7.5093494e+25 314169130.811228 307791030.811228 307780900 8 0.00305446978011307 0
3760 234.167699576194 0.779595976755216 0.124556259902504 0.000622016064663682 384728967.520423 3842656.63667306 -10.123575869153 1021.94944431675 314137410.878594 4511841.35847642 -11.4832716548856 1199.87342864248 -3.77441165071147e+28 387780469.195756 7.50934939999999e+25 314169576.021137 307791476.021137 307780900 8 0.00305448061409465 0
3840 244.23820212466 0.830423512722582 0.127206302869356 0.000648766191529385 384728149.018835 3924412.50555659 -10.3389637673801 1021.94727014309 314136482.44492 4607831.01581833 -11.7275699188204 1199.86798581432 -3.77441165071147e+28 216833982.076069 7.50934939999999e+25 314170030.801293 307791930.801293 307780900 8 0.0030544916803105 0
3920 254.520707883338 0.883413584505656 0.129856340137977 0.000676079459859462 384727313.286233 4006168.19867541 -10.5543512024715 1021.94505019891 314135534.467452 4703820.23315219 -11.9718664987157 1199.86242844157 -3.77441165071147e+28 209432561.687443 7.50934939999999e+25 314170495.15143 307792395.15143 307780900 8 0.00305450297871251 0
4000 265.015216391618 0.938611243374 0.13250637158966 0.000703955868460093 384726460.322655 4087923.71236787 -10.7697381647788 1021.94278448431 314134566.946326 4799809.00131453 -12.2161613594934 1199.85675652681 -3.77441165071147e+28 169915907.83331 7.50934939999999e+25 314170969.071276 307792869.071276 307780900 8 0.00305451450925156 0
4080 275.721727179399 0.996061540500683 0.135156397105695 0.000732395416112846 384725590.12814 4169679.04297236 -10.9851246446535 1021.94047299937 314133579.881682 4895797.31114209 -12.460454466076 1199.85097007266 -3.77441165071147e+28 -194630442.569023 7.5093494e+25 314171452.560555 307793352.560555 307780900 8 0.00305452627187753 0
4160 286.64023976708 1.05580952696032 0.137806416567373 0.000761398101574673 384724702.702725 4251434.18682723 -11.2005106324476 1021.93811574421 314132573.27366 4991785.15347184 -12.7047457833861 1199.84506908183 -3.77441165071147e+28 -200633291.488369 7.5093494e+25 314171945.618985 307793845.618985 307780900 8 0.00305453826653928 0
4240 297.770753665564 1.11790025372709 0.140456429855986 0.000790963923577913 384723798.046452 4333189.14027089 -11.4158961185126 1021.93571271892 314131547.122405 5087772.51914095 -12.949035276347 1199.83905355704 -3.77441165071147e+28 -320730001.734112 7.5093494e+25 314172448.246279 307794348.246279 307780900 8 0.00305455049318468 0
4320 309.113268376257 1.18237877167278 0.143106436852826 0.000821092880830291 384722876.15936 4414943.89964173 -11.6312810932003 1021.93326392362 314130501.428065 5183759.3989868 -13.1933229098822 1199.83292350108 -3.77441165071147e+28 -185288003.001758 7.5093494e+25 314172960.442141 307794860.442141 307780900 8 0.00305456295176057 0
4400 320.66778339107 1.24929013156482 0.145756437439184 0.000851784972014918 384721937.041491 4496698.46127814 -11.8466655468624 1021.9307693584 314129436.19079 5279745.78384703 -13.4376086489156 1199.8266789168 -3.77441165071147e+28 -323538899.361548 7.5093494e+25 314173482.206275 307795382.206275 307780900 8 0.00305457564221282 0
4480 332.434298192415 1.31867938406428 0.148406431496354 0.00088304019579029 384720980.692886 4578452.82151854 -12.0620494698508 1021.92822902338 314128351.410733 5375731.66455948 -13.6818924583717 1199.8203198071 -3.77441165071147e+28 -273441207.724295 7.5093494e+25 314174013.538375 307795913.538375 307780900 8 0.00305458856448627 0
4560 344.412812253209 1.39059157972394 0.151056418905627 0.000914858550790291 384720007.11359 4660206.97670136 -12.2774328525172 1021.92564291866 314127247.088049 5471717.03196223 -13.9261743031752 1199.81384617492 -3.77441165071147e+28 -460728549.841379 7.5093494e+25 314174554.43813 307796454.43813 307780900 8 0.00305460171852476 0
4640 356.603325036873 1.46507176898632 0.153706399548297 0.000947240035624191 384719016.303645 4741960.92316501 -12.4928156852135 1021.92301104437 314126123.222898 5567701.87689361 -14.1704541482515 1199.80725802326 -3.77441165071147e+28 -77300499.8844686 7.5093494e+25 314175104.905226 307797004.905226 307780900 8 0.00305461510427111 0
4720 369.005835997328 1.54216500218166 0.156356373305656 0.000980184648876645 384718008.263095 4823714.65724794 -12.7081979582914 1021.92033340061 314124979.81544 5663686.19019218 -14.4147319585262 1199.80055535519 -3.77441165071147e+28 10343677.6911359 7.5093494e+25 314175664.939341 307797564.939341 307780900 8 0.00305462872166718 0
4800 381.620344579004 1.62191632952603 0.159006340058999 0.0010136923891077 384716982.991986 4905468.17528859 -12.923579662103 1021.91760998751 314123816.865839 5759669.96269675 -14.6590076989254 1199.79373817381 -3.77441165071147e+28 -87807620.455987 7.5093494e+25 314176234.540148 307798134.540148 307780900 8 0.00305464257065378 0
4880 394.446850216829 1.70437080111929 0.161656299689618 0.00104776325485277 384715940.490364 4987221.47362543 -13.138960787 1021.91484080518 314122634.374264 5855653.18524639 -14.9032813343758 1199.78680648228 -3.77441165071147e+28 -75799278.5078298 7.5093494e+25 314176813.707315 307798713.707315 307780900 8 0.00305465665117075 0
4960 407.485352336238 1.78957346694316 0.164306252078808 0.00108239724462269 384714880.758276 5068974.54859691 -13.3543413233344 1021.91202585374 314121432.340883 5951635.8486804 -15.1475528298045 1199.77976028382 -3.77441165071147e+28 118244641.490268 7.50934939999999e+25 314177402.440504 307799302.440504 307780900 8 0.0030546709631569 0
5040 420.735850353168 1.87756937685924 0.166956197107863 0.00111759435690364 384713803.795769 5150727.39654152 -13.5697212614581 1021.90916513331 314120210.765869 6047617.94383836 -15.3918221501389 1199.77259958169 -3.77441165071147e+28 88470869.6751729 7.5093494e+25 314178000.739371 307799900.739371 307780900 8 0.00305468550655006 0
5120 434.19834367406 1.96840358060703 0.169606134658078 0.00115335459015723 384712709.602891 5232480.01379774 -13.7851005917231 1021.90625864403 314118969.649398 6143599.46156012 -15.6360892603071 1199.76532437922 -3.77441165071147e+28 144471054.320403 7.50934939999999e+25 314178608.603567 307800508.603567 307780900 8 0.00305470028128705 0
5200 447.872831695859 2.06212112780201 0.172256064610747 0.00118967794282042 384711598.179691 5314232.39670406 -14.0004793044814 1021.90330638602 314117708.991647 6239580.39268579 -15.8803541252377 1199.75793467978 -3.77441165071147e+28 256021720.393071 7.5093494e+25 314179226.032737 307801126.032737 307780900 8 0.00305471528730368 0
5280 461.759313806013 2.15876706793358 0.174905986847166 0.00122656441330558 384710469.526219 5395984.541599 -14.215857390085 1021.9003083594 314116428.792799 6335560.72805573 -16.1246167098596 1199.7504304868 -3.77441165071147e+28 295645229.974166 7.50934939999999e+25 314179853.026521 307801753.026521 307780900 8 0.00305473052453478 0
5360 475.857789382474 2.25838645036318 0.177555901248631 0.00126401400000045 384709323.642525 5477736.44482107 -14.4312348388859 1021.89726456431 314115129.053036 6431540.4585106 -16.3688769791024 1199.74281180375 -3.77441165071147e+28 209791075.372433 7.5093494e+25 314180489.584553 307802389.584553 307780900 8 0.00305474599291415 0
5440 490.168257793696 2.36102432432228 0.180205807696437 0.00130202670126817 384708160.528662 5559488.1027088 -14.6466116412363 1021.89417500088 314113809.772545 6527519.57489135 -16.6131348978961 1199.73507863417 -3.77441165071147e+28 257700483.033272 7.5093494e+25 314181135.706462 307803035.706462 307780900 8 0.00305476169237462 0
5520 504.69071839864 2.46672573891041 0.18285570607188 0.00134060251544726 384706980.18468 5641239.51160073 -14.8619877874882 1021.89103966925 314112470.951515 6623498.06803919 -16.8573904311712 1199.72723098165 -3.77441165071147e+28 213492758.56151 7.5093494e+25 314181791.39187 307803691.39187 307780900 8 0.003054777622848 0
5600 519.425170546769 2.5755357430932 0.185505596256258 0.00137974144085163 384705782.610633 5722990.6678354 -15.0773632679937 1021.88785856956 314111112.59014 6719475.92879563 -17.1016435438589 1199.71926884982 -3.77441165071147e+28 178864367.744181 7.5093494e+25 314182456.640396 307804356.640396 307780900 8 0.00305479378426512 0
5680 534.371613578048 2.68749938570042 0.188155478130866 0.00141944347577057 384704567.806575 5804741.56775138 -15.292738073105 1021.88463170193 314109734.688614 6815453.14800248 -17.3458942008908 1199.71119224237 -3.77441165071147e+28 459960278.084686 7.5093494e+25 314183131.45165 307805031.45165 307780900 8 0.0030548101765558 0
5760 549.530046822948 2.80266171542397 0.190805351577003 0.00145970861846877 384703335.77256 5886492.20768724 -15.5081121931742 1021.88135906652 314108337.247134 6911429.71650183 -17.5901423671991 1199.70300116305 -3.77441165071147e+28 725104025.688916 7.5093494e+25 314183815.82524 307805715.82524 307780900 8 0.00305482679964885 0
5840 564.900469602444 2.92106778081596 0.193455216475966 0.0015005368671863 384702086.508643 5968242.58398155 -15.7234856185537 1021.87804066346 314106920.265902 7007405.62513609 -17.8343880077164 1199.69469561566 -3.77441165071147e+28 865549430.936069 7.5093494e+25 314184509.760765 307806409.760765 307780900 8 0.0030548436534721 0
5920 580.482881228013 3.04276263028672 0.196105072709052 0.00154192822013862 384700820.01488 6049992.69297292 -15.9388583395955 1021.87467649291 314105483.745121 7103380.86474796 -18.0786310873761 1199.68627560404 -3.77441165071147e+28 813210235.830608 7.5093494e+25 314185213.257822 307807113.257822 307780900 8 0.00305486073795238 0
6000 596.277281001637 3.16779131210284 0.198754920157561 0.00158388267551656 384699536.291327 6131742.53099995 -16.154230346652 1021.871266555 314104027.684997 7199355.42618046 -18.3228715711121 1199.67774113211 -3.77441165071147e+28 834970055.58198 7.5093494e+25 314185926.315999 307807826.315999 307780900 8 0.00305487805301552 0
6080 612.283668215802 3.29619887438518 0.20140475870279 0.00162640023148637 384698235.338044 6213492.09440127 -16.3696016300755 1021.86781084989 314102552.08574 7295329.30027693 -18.5671094238586 1199.66909220381 -3.77441165071147e+28 585765569.581831 7.5093494e+25 314186648.934881 307808548.934881 307780900 8 0.00305489559858635 0
6160 628.502042153497 3.42803036510691 0.204054588226039 0.00166948088618965 384696917.155086 6295241.37951548 -16.5849721802183 1021.86430937773 314101056.947561 7391302.47788101 -18.8113446105509 1199.66032882315 -3.77441165071148e+28 588677885.915405 7.50934939999999e+25 314187381.114046 307809281.114046 307780900 8 0.00305491337458873 0
6240 644.932402088216 3.56333083209156 0.206704408608607 0.00171312463774342 384695581.742514 6376990.38268125 -16.8003419874328 1021.86076213867 314099542.270675 7487274.94983667 -19.0555770961245 1199.6514509942 -3.77441165071148e+28 620623448.850146 7.50934939999999e+25 314188122.853067 307810022.853067 307780900 8 0.00305493138094549 0
6320 661.574747283958 3.70214532301102 0.209354219731794 0.00175733148424007 384694229.100388 6458739.10023723 -17.0157110420713 1021.85716913287 314098008.055299 7583246.70698823 -19.2998068455155 1199.64245872107 -3.77441165071148e+28 800881288.881258 7.50934939999999e+25 314188874.151511 307810774.151511 307780900 8 0.00305494961757848 0
6400 678.429076995222 3.84451888538361 0.2120040214769 0.00180210142374739 384692859.228768 6540487.52852207 -17.2310793344863 1021.85353036048 314096454.301653 7679217.74018031 -19.5440338236609 1199.63335200792 -3.77441165071148e+28 248915742.731698 7.50934939999999e+25 314189635.00894 307811535.00894 307780900 8 0.00305496808440858 0
6480 695.495390467014 3.99049656657206 0.214653813725226 0.00184743445430853 384691472.127715 6622235.66387447 -17.4464468550301 1021.84984582167 314094881.009962 7775188.04025788 -19.788257995498 1199.62413085899 -3.77441165071148e+28 268638360.238303 7.50934939999999e+25 314190405.42491 307812305.42491 307780900 8 0.00305498678135562 0
6560 712.773686934845 4.14012341378159 0.217303596358073 0.00189333057394206 384690067.797292 6703983.50263311 -17.6618135940554 1021.84611551659 314093288.18045 7871157.59806624 -20.032479325965 1199.61479527854 -3.77441165071148e+28 634667798.488439 7.50934939999999e+25 314191185.398972 307813085.398972 307780900 8 0.0030550057083385 0
6640 730.263965624728 4.29344447405792 0.219953369256741 0.00193978978064192 384688646.237561 6785731.04113669 -17.8771795419146 1021.8423394454 314091675.813346 7967126.40445105 -20.2766977800005 1199.60534527089 -3.77441165071148e+28 658678932.79723 7.50934939999999e+25 314191974.930671 307813874.930671 307780900 8 0.00305502486527509 0
6720 747.96622575318 4.45050479428527 0.222603132302533 0.00198681207237745 384687207.448587 6867478.27572395 -18.0925446889602 1021.83851760828 314090043.908883 8063094.45025831 -20.5209133225439 1199.59578084043 -3.77441165071148e+28 1046272909.63923 7.50934939999999e+25 314192774.019547 307814674.019547 307780900 8 0.00305504425208229 0
6800 765.880466527224 4.61134942118447 0.225252885376752 0.00203439744709337 384685751.430433 6949225.2027336 -18.3079090255449 1021.83465000539 314088392.467293 8159061.72633437 -20.7651259185351 1199.58610199159 -3.77441165071148e+28 1003328834.83062 7.50934939999999e+25 314193582.665132 307815482.665132 307780900 8 0.00305506386867598 0
6880 784.006687144387 4.77602340131091 0.227902628360699 0.00208254590270978 384684278.183164 7030971.81850439 -18.5232725420212 1021.83073663689 314086721.488815 8255028.22352593 -21.0093355329148 1199.57630872885 -3.77441165071148e+28 2144252205.16482 7.50934939999999e+25 314194400.866957 307816300.866957 307780900 8 0.00305508371497108 0
